63.2093853,11.1075328,2061787,#AAAAAA
63.2097351,11.1081627,2061785,#AAAAAA
63.2119863,11.1083875,2061783,#AAAAAA
63.2364327,11.1062685,2061781,#AAAAAA
63.2391039,11.1044112,1590740,#AAAAAA
63.2422146,11.1000866,1590738,#AAAAAA
63.2446931,11.0970531,1590736,#AAAAAA
63.2483564,11.0978335,1590734,#AAAAAA
63.2495695,11.0944299,1590732,#AAAAAA
63.2517511,11.0929723,5617572,#AAAAAA
63.2528182,11.0915415,4529189,#AAAAAA
63.2535971,11.0903068,4529225,#AAAAAA
63.2555003,11.0849844,4529188,#AAAAAA
63.2609484,11.0818827,1557966,#AAAAAA
63.2639586,11.0802652,4529185,#AAAAAA
63.2682079,11.0791569,4529183,#AAAAAA
63.2694496,11.0782702,4529181,#AAAAAA
63.2731967,11.0773253,4521402,#AAAAAA
63.2765278,11.078479,5617579,#AAAAAA
63.2790004,11.0806646,4521384,#AAAAAA
63.2816355,11.0804533,5617576,#AAAAAA
63.2820745,11.080403,5617582,#AAAAAA
63.2841079,11.0799132,5617323,#AAAAAA
63.2845999,11.0793435,4521354,#AAAAAA
63.2849904,11.0768603,4521357,#AAAAAA
63.2864313,11.0718728,5617589,#AAAAAA
63.2873383,11.0712974,1336695,#AAAAAA
63.289821,11.0723532,1336693,#AAAAAA
63.2935719,11.0761034,1336691,#AAAAAA
63.2990441,11.0765406,1336689,#AAAAAA
63.3242913,11.0862154,1336687,#AAAAAA
63.3341947,11.0926969,1336685,#AAAAAA
63.3396251,11.0800858,1336683,#AAAAAA
63.3417711,11.0778489,2352176,#AAAAAA
63.3505122,11.0776048,5788925,#AAAAAA
63.3653326,11.0738265,5790242,#AAAAAA
63.3748359,11.0672975,2025802,#AAAAAA
63.3782017,11.0672531,2025800,#AAAAAA
63.3790401,11.0666872,2025798,#AAAAAA
63.3801968,11.0660536,2025796,#AAAAAA
63.3880788,11.0643316,5789631,#AAAAAA
63.3922137,11.0644846,4883197,#AAAAAA
63.3936681,11.0639632,4883200,#AAAAAA
63.3940478,11.0577305,5788884,#AAAAAA
63.3941482,11.0527315,5790339,#AAAAAA
63.3951137,11.0266549,5789876,#AAAAAA
63.3945074,11.0146853,5789646,#AAAAAA
63.3942638,11.0108594,5789875,#AAAAAA
63.3921207,10.9986447,5788262,#AAAAAA
63.3922174,10.9936484,3007456,#AAAAAA
63.3923492,10.9848314,5704123,#AAAAAA
63.3921124,10.9798364,5789693,#AAAAAA
63.3935998,10.9670406,5789660,#AAAAAA
63.3945426,10.9635174,2497820,#AAAAAA
63.3952544,10.9618882,5789691,#AAAAAA
63.3984341,10.9504123,5789916,#AAAAAA
63.4017217,10.945203,5789598,#AAAAAA
63.4025769,10.9437522,2497804,#AAAAAA
63.4079726,10.9395425,5787790,#AAAAAA
63.4106121,10.9369206,5789892,#AAAAAA
63.4165408,10.9325817,5788882,#AAAAAA
63.4200493,10.931506,5789898,#AAAAAA
63.4261845,10.9274442,5788719,#AAAAAA
63.4307794,10.9274871,5788201,#AAAAAA
63.4339241,10.9282126,5788087,#AAAAAA
63.4358728,10.9279916,1221064,#AAAAAA
63.4371589,10.9276214,1221062,#AAAAAA
63.4391778,10.9263901,1221060,#AAAAAA
63.4438912,10.9231145,1221058,#AAAAAA
63.4447603,10.9203386,1221056,#AAAAAA
63.4451569,10.9141518,1221054,#AAAAAA
63.4451287,10.9124475,5653867,#AAAAAA
63.4453866,10.9102024,3219653,#AAAAAA
63.4457523,10.9081247,3219651,#AAAAAA
63.445434,10.9076724,1382102,#AAAAAA
63.4455611,10.9087586,1840393,#AAAAAA
63.4480469,10.9138648,1840392,#AAAAAA
63.4483594,10.9139446,1622801,#AAAAAA
63.4485416,10.9140785,1622799,#AAAAAA
63.4495913,10.9151578,1622795,#AAAAAA
63.4501984,10.9154529,1622793,#AAAAAA
63.4511343,10.9159417,1382109,#AAAAAA
63.4514133,10.9157016,1382122,#AAAAAA
63.4514792,10.9142412,1382090,#AAAAAA
63.4514812,10.9126142,1837598,#AAAAAA
63.4514899,10.9090883,1837596,#AAAAAA
63.4509631,10.9063861,2657966,#AAAAAA
63.4536164,10.9095678,2657945,#AAAAAA
63.4562014,10.9091627,1382088,#AAAAAA
63.458465,10.9091371,2445101,#AAAAAA
